datetime,open,high,low,close,volume
26-03-2021 20:00,53773.38,55073.46,53773.38,55025.59,10504.79733
27-03-2021 00:00,55025.59,55555,54495.12,54760.97,8623.814866
27-03-2021 04:00,54759.96,55378.7,54660.11,54950.28,6848.977817
27-03-2021 08:00,54950.27,55146.23,54311.6,54442.89,7416.604288
27-03-2021 12:00,54442.89,55041.79,53950,54961.85,8230.331438
27-03-2021 16:00,54961.85,56271,54949.27,55765.01,10746.64026
27-03-2021 20:00,55765.01,56700.36,55675,55817.14,8239.106384
28-03-2021 00:00,55817.14,56200,55572,56052.05,6162.209791
28-03-2021 04:00,56052.52,56496,55831.43,56200.66,5040.427134
28-03-2021 08:00,56200.66,56559.75,55683.56,55787.03,6006.465729
28-03-2021 12:00,55787.02,56375.19,55291.13,56354.35,7131.117369
28-03-2021 16:00,56356.98,56490,54691.84,55208.69,9323.750714
28-03-2021 20:00,55208.7,55884.4,54743.18,55777.63,5386.416774
29-03-2021 00:00,55777.65,56013.76,54977.8,55371.6,6624.573908
29-03-2021 04:00,55371.61,56167.37,54800.01,55911.99,9399.022284
29-03-2021 08:00,55911.99,58350,55911.99,57854.32,18699.79886
29-03-2021 12:00,57854.14,58405.82,57267.98,57719.74,15011.32862
29-03-2021 16:00,57719.74,58290,57170,57676.42,10846.6571
29-03-2021 20:00,57676.41,57900,57103.43,57635.47,7276.556628
30-03-2021 00:00,57635.46,57769.01,57117.36,57181.33,7100.362335
30-03-2021 04:00,57181.33,58277,57071.35,58116.17,8609.505328
30-03-2021 08:00,58116.16,59335,57726.72,59240.34,15656.09978
30-03-2021 12:00,59240.33,59368,58500,58526.42,11010.57625
30-03-2021 16:00,58526.43,59107.84,58470,59060,6815.806664
30-03-2021 20:00,59060,59086.65,58380.02,58746.57,5930.092775
31-03-2021 00:00,58746.57,59050,58369,58608.63,7115.162323
31-03-2021 04:00,58608.62,59800,57500.18,58173.83,11735.38388
31-03-2021 08:00,58173.82,58275.45,56769,58015.02,12654.03679
31-03-2021 12:00,58015.02,59430.54,57641.06,59304.75,10601.90855
31-03-2021 16:00,59304.76,59648.52,58453.3,58553.12,11099.55915
31-03-2021 20:00,58553.12,59289.45,58328.55,58740.55,7769.491977
01-04-2021 00:00,58739.46,59314.53,58720.82,59119.02,5881.092914
01-04-2021 04:00,59119.02,59232.59,58500.2,58817.77,6720.335373
01-04-2021 08:00,58817.78,59490,58115,58584.32,11959.59677
01-04-2021 12:00,58584.32,59263.3,58375,58974.65,8407.634608
01-04-2021 16:00,58974.66,59146.77,57935.45,58918.99,9159.968157
01-04-2021 20:00,58918.99,59069.74,58524.7,58720.44,5286.989395
02-04-2021 00:00,58720.45,60200,58455.1,59869.79,13962.71625
02-04-2021 04:00,59869.79,59997,59307.35,59417.63,6817.226589
02-04-2021 08:00,59421.21,59685,59218,59542.78,5599.281222
02-04-2021 12:00,59542.78,59624.86,58827.66,59480.06,8208.230475
02-04-2021 16:00,59480.06,59600,58525.01,58850,7392.765688
02-04-2021 20:00,58850,59219,58428.57,58950.01,5402.198555
03-04-2021 00:00,58950.01,59450.08,58931.3,59221.53,5179.423859
03-04-2021 04:00,59221.52,59531.74,59180,59298.85,5138.97203
03-04-2021 08:00,59301.8,59791.72,58750.96,59255.02,7896.693743
03-04-2021 12:00,59256.07,59454.83,58800,58829.99,6781.051672
03-04-2021 16:00,58829.99,59143.71,57707.7,58597.04,11601.27578
03-04-2021 20:00,58597.04,58597.04,56880,57051.94,10812.43503
04-04-2021 00:00,57051.95,57583.32,56388,57492.42,10461.9036
04-04-2021 04:00,57492.42,57723.48,57139.02,57614.52,5223.622991
04-04-2021 08:00,57614.52,57787.79,57033.85,57275.55,5903.715811
04-04-2021 12:00,57278.23,58492.85,57000,57918.11,8804.504297
04-04-2021 16:00,57918.11,58280,57684.29,57953.86,6322.722292
04-04-2021 20:00,57953.86,58300,57826.16,58202.01,4597.612978
05-04-2021 00:00,58202.01,58387.35,57320,57467.12,7281.081454
05-04-2021 04:00,57467.12,57618,56790.57,57250,8955.153452
05-04-2021 08:00,57250,57766.84,56777.77,57756.36,7507.162594
05-04-2021 12:00,57756.36,59272,57746.74,59018.29,13510.60238
05-04-2021 16:00,59020,59240,58610,59005.2,9601.70311
05-04-2021 20:00,59005.21,59130,58479.59,59129.99,7402.312798
06-04-2021 00:00,59129.99,59495.24,58600,58608.7,8399.235136
06-04-2021 04:00,58610.19,59031.66,58349,58576.59,7077.615207
06-04-2021 08:00,58576.59,59000,58300,58541.34,9964.362868
06-04-2021 12:00,58541.34,58998,57413.02,57818.53,14803.05023
06-04-2021 16:00,57818.54,58282.12,57722.23,58225,7405.807618
06-04-2021 20:00,58225.01,58311.91,57483.71,57991.15,6550.929671
07-04-2021 00:00,57990.03,58200.01,57161.86,57922.75,8169.498381
07-04-2021 04:00,57922.74,58655,57268,57850.57,12269.31748
07-04-2021 08:00,57850.57,57938.77,55700,56320.47,18724.98893
07-04-2021 12:00,56320.47,56937.15,55612,56451.45,14027.92008
07-04-2021 16:00,56451.46,56850,55473,56153.83,12331.75818
07-04-2021 20:00,56153.84,56570.24,55717.15,55953.45,5704.922618
08-04-2021 00:00,55953.44,56700,55700,56540.62,6505.06615
08-04-2021 04:00,56540.62,57333.85,56529.78,57025.71,7699.109333
08-04-2021 08:00,57023.63,57267.49,56330.77,56421.18,7567.58103
08-04-2021 12:00,56421.17,57912.02,56311.77,57768.13,10949.66473
08-04-2021 16:00,57769,58153.31,57538.52,57734.94,6729.021841
08-04-2021 20:00,57732.53,58100,57449.04,58077.52,4832.703939
09-04-2021 00:00,58077.52,58419.45,57806.03,57985.71,5235.243334
09-04-2021 04:00,57985.71,58314,57654,58051.42,5646.760536
09-04-2021 08:00,58048.7,58894.9,57669.58,58527.19,9447.290473
09-04-2021 12:00,58527.2,58783.47,58024,58240,9093.856963
09-04-2021 16:00,58239.99,58528,57870.57,58370.59,6360.45098
09-04-2021 20:00,58370.59,58600,57873.31,58142.54,5048.282625
10-04-2021 00:00,58142.55,59238.27,57900.01,59229.5,9223.429817
10-04-2021 04:00,59229.5,61500,59229.5,60480.4,24587.78409
10-04-2021 08:00,60480.4,60997.18,60338.54,60575.94,7829.186927
10-04-2021 12:00,60575.94,60800,59811.74,60247.26,9993.590247
10-04-2021 16:00,60247.26,60550,59550,59567.38,8707.685139
10-04-2021 20:00,59567.38,59842.63,58374.61,59769.13,9564.747897
11-04-2021 00:00,59769.13,60699,59544.94,60268.58,7833.533469
11-04-2021 04:00,60268.58,60328,59339.83,59655.49,7509.804918
11-04-2021 08:00,59655.5,60144.7,59450,59721.84,6455.016917
11-04-2021 12:00,59721.85,59844,59232.52,59645.46,6682.289471
11-04-2021 16:00,59645.45,60190,59405.18,59705.53,7050.787283
11-04-2021 20:00,59705.53,60130.57,59433.29,60002.43,5625.283333
12-04-2021 00:00,59998.8,60456.29,59586.01,60368.96,6713.022809
12-04-2021 04:00,60368.95,61300,60020,60711.01,11533.08124
12-04-2021 08:00,60711,60878.25,59350.59,60241.5,13766.95154
12-04-2021 12:00,60241.5,60584.28,59610.96,59986.83,11036.98897
12-04-2021 16:00,59986.82,60223,59680.9,60090.41,7061.201309
12-04-2021 20:00,60090.42,60241.32,59759.05,59860,6263.791244
13-04-2021 00:00,59860.01,61100,59805.15,60493.43,11980.16941
13-04-2021 04:00,60493.43,61415.5,60330.74,61050.99,12164.50269
13-04-2021 08:00,61050.99,63287.88,61046.45,62942.21,25344.2707
13-04-2021 12:00,62942.21,63657.86,62500,63331.83,14989.35895
13-04-2021 16:00,63331.83,63777.77,62530,62997.02,11918.95959
13-04-2021 20:00,62997.02,63666,62842.99,63575,6451.427392
14-04-2021 00:00,63575.01,63869.99,63063.32,63749.19,9361.667022
14-04-2021 04:00,63749.19,64854,63605.85,64288.8,14251.69636
14-04-2021 08:00,64288.8,64787.98,63012.84,64511.21,15881.75507
14-04-2021 12:00,64509.48,64640.58,62345.67,63045.02,17788.97812
14-04-2021 16:00,63045.03,63764.62,61301,62150.04,17414.37111
14-04-2021 20:00,62150.03,63062.38,61873.51,62959.53,7917.876308
15-04-2021 00:00,62959.53,63491.45,62333.55,63056.61,8402.314314
15-04-2021 04:00,63056.62,63460.22,62706.4,62842.56,7327.518793
15-04-2021 08:00,62842.56,63137.92,62020,62361.12,8516.094074
15-04-2021 12:00,62359.11,63074.05,62347.36,62715.18,8512.839126
15-04-2021 16:00,62715.17,63573.02,62308,63363.29,10091.15789
15-04-2021 20:00,63363.29,63800,62963.78,63159.98,8799.776142
16-04-2021 00:00,63158.74,63520.61,62684.01,62937.91,13183.80803
16-04-2021 04:00,62942.41,62961.81,61025,61414.83,18777.95636
16-04-2021 08:00,61414.88,61607.83,60000,60853.81,18201.04199
16-04-2021 12:00,60853.8,61627,60250,61551.62,20484.58799
16-04-2021 16:00,61551.62,61877,61105,61713.43,12729.63676
16-04-2021 20:00,61713.42,62087.98,61333,61334.8,8387.108749
17-04-2021 00:00,61334.81,62506.05,61114.14,62372.27,10253.68683
17-04-2021 04:00,62372.27,62464.38,61857.55,62114.99,7769.151346
17-04-2021 08:00,62114.99,62458.28,60700.55,60886.91,11323.90823
17-04-2021 12:00,60886.93,61222,60094,60264.66,13371.07877
17-04-2021 16:00,60264.65,60785,59580.91,60705.02,10217.08088
17-04-2021 20:00,60705.02,60955,59969.98,60006.66,5977.35007
18-04-2021 00:00,60006.67,60499,50931.3,55014.46,28130.89038
18-04-2021 04:00,55000.01,56527.04,53924.76,56180.34,30550.02536
18-04-2021 08:00,56184.51,56498,53064.66,53308.92,25490.49692
18-04-2021 12:00,53299.32,55774.23,53200,55452.45,18764.39215
18-04-2021 16:00,55452.45,55967.66,54859.75,55720.66,11851.77174
18-04-2021 20:00,55720.66,56688.28,55537.48,56150.01,10094.55527
19-04-2021 00:00,56150.01,57291,55690.62,57030.9,10659.38288
19-04-2021 04:00,57030.9,57485.46,56410.68,57323.35,10568.11942
19-04-2021 08:00,57323.34,57526.81,56120.03,57107.4,16466.71021
19-04-2021 12:00,57107.41,57142.2,54221.58,54585.22,20940.52546
19-04-2021 16:00,54581.82,56100,54351.67,55930.94,12023.52046
19-04-2021 20:00,55930.94,56600,55517.45,55633.14,7570.783838
20-04-2021 00:00,55633.14,55792.15,54237.04,54764.12,9222.585057
20-04-2021 04:00,54764.13,55486.31,53329.96,54410.57,12643.07666
20-04-2021 08:00,54410.57,56419.13,54230.38,56266.83,13231.94255
20-04-2021 12:00,56266.83,56455.93,54649.58,55323.19,13586.0191
20-04-2021 16:00,55323.18,56782,55099.63,56572.44,13480.19625
20-04-2021 20:00,56572.44,57076.24,56090,56425,10580.66253
21-04-2021 00:00,56425,56757.91,55170.61,55204.6,10701.90814
21-04-2021 04:00,55204.6,55822.77,54968.69,55304.04,8687.949585
21-04-2021 08:00,55304.04,55750,54276.85,54563.37,11444.90052
21-04-2021 12:00,54563.36,56346.7,54300,56153.75,13237.46564
21-04-2021 16:00,56149.93,56339.98,55129,55478.7,8554.672772
21-04-2021 20:00,55478.7,55481.16,53536.02,53787.63,14357.86025
22-04-2021 00:00,53787.62,54638,52561,53497.09,20660.95803
22-04-2021 04:00,53494.63,54850,53450,54144.99,11139.01591
22-04-2021 08:00,54146.01,55223,53080,54866.62,15193.8109
22-04-2021 12:00,54866.63,55521.48,54310.04,54651.64,12713.72891
22-04-2021 16:00,54651.63,55166.19,52222.17,52923.54,20501.11211
22-04-2021 20:00,52923.54,52932.39,50500,51690.96,24448.00549
23-04-2021 00:00,51690.95,52131.85,48555,50298.76,39495.75051
23-04-2021 04:00,50298.76,50572.08,47700,47942.44,30271.24101
23-04-2021 08:00,47936,50269.17,47500,50070.36,24132.00105
23-04-2021 12:00,50070.36,50300,48541,49836.62,15811.39073
23-04-2021 16:00,49836.63,50920,49470.26,50876.72,11761.53229
23-04-2021 20:00,50876.71,51301.34,50140,51125.14,10758.86513
24-04-2021 00:00,51110.56,51166.22,49304.06,50109.93,10590.6276
24-04-2021 04:00,50109.92,50631.16,49649.7,49805.2,7461.859934
24-04-2021 08:00,49798.96,50217.89,48657.14,49073.71,11991.55327
24-04-2021 12:00,49072.12,50360.63,48900,50212.03,12218.30158
24-04-2021 16:00,50210.01,50888,49650,50667.75,6999.069782
24-04-2021 20:00,50667.79,51000,49900,50047.84,6100.100415
25-04-2021 00:00,50047.84,50452.85,49600,49615.54,6421.008713
25-04-2021 04:00,49626.76,49705.04,49600.24,49683.94,5.887034
25-04-2021 08:00,49683.95,50280,49161.94,49550.73,10523.72691
25-04-2021 12:00,49550.74,50567.91,49450,50257.97,10588.50126
25-04-2021 16:00,50257.97,50434,49295.09,49333.01,8232.075006
25-04-2021 20:00,49333.01,49593.18,46930,49066.77,22484.44609
26-04-2021 00:00,49066.76,52500,48753.44,52398.99,21323.437
26-04-2021 04:00,52398.99,53080,52000,52801.37,12982.59523
26-04-2021 08:00,52801.37,53685,52275,53598.39,13057.44546
26-04-2021 12:00,53598.39,53950,53200,53571.12,12487.79422
26-04-2021 16:00,53571.13,54356.62,52868.07,54036.19,13564.51584
26-04-2021 20:00,54038.21,54250,52600.36,54001.39,12895.01437
27-04-2021 00:00,54001.38,54160.61,53267.71,53460.3,7766.386738
27-04-2021 04:00,53460.3,54933.74,53222,54545.01,10521.36639
27-04-2021 08:00,54545,55242.32,54248.92,55152.43,9661.994348
27-04-2021 12:00,55152.43,55300,54258.32,54981.87,12350.41488
27-04-2021 16:00,54981.86,55081.61,54258.4,54761.7,7488.529758
27-04-2021 20:00,54761.7,55460,54738.43,55011.97,6275.342564
28-04-2021 00:00,55011.97,55738,54769.42,54774.05,9735.221767
28-04-2021 04:00,54774.05,54995.07,53813.16,54255.98,10449.15363
28-04-2021 08:00,54255.98,55087.85,53917.64,54853.26,8471.396246
28-04-2021 12:00,54853.26,55327,54111.11,54338.14,8387.128843
28-04-2021 16:00,54338.14,55432,54245.33,55411.97,6539.816426
28-04-2021 20:00,55407.03,56428,54002,54846.22,11547.74211
29-04-2021 00:00,54846.23,55195.84,54046.33,54265.1,7127.891941
29-04-2021 04:00,54265.1,54493.87,53482.22,54465.14,8732.810154
29-04-2021 08:00,54465.27,54739.43,53759.98,54300.16,8709.305142
29-04-2021 12:00,54300.16,54531.89,53303.68,53703.11,10338.51025
29-04-2021 16:00,53703.11,53816.19,52476.69,52860.02,11220.0728
29-04-2021 20:00,52860.02,53650.63,52330.94,53555,6357.429168
30-04-2021 00:00,53555,53816.36,53013.01,53679.03,8135.865818
30-04-2021 04:00,53679.04,54558.8,53673.05,54343.11,9665.962742
30-04-2021 08:00,54343.11,54792.33,54051.11,54230.63,7863.061573
30-04-2021 12:00,54230.64,57258.15,54170.89,57180.06,21815.52227
30-04-2021 16:00,57180.05,57385,56277.39,57007.38,11856.68674
30-04-2021 20:00,57007.38,57963,56374.21,57694.27,9241.810908
01-05-2021 00:00,57697.25,58458.07,57421.05,58178.67,10096.9404
01-05-2021 04:00,58177.59,58422.31,57585.55,57725.14,6729.896248
01-05-2021 08:00,57725.14,57930,57116.16,57816.9,7190.046728
01-05-2021 12:00,57816.91,58043.01,56956.14,57356.58,7376.619727
01-05-2021 16:00,57356.59,57998.97,57218,57770.31,6358.756896
01-05-2021 20:00,57770.32,57939,57243.65,57800.37,4848.091837
02-05-2021 00:00,57797.35,57911.02,56323.66,56450.19,7209.986588
02-05-2021 04:00,56450.19,57129,56171.31,56633.02,6137.573368
02-05-2021 08:00,56633.03,57090,56035.25,57090,7180.359993
02-05-2021 12:00,57090,57286.96,56231.55,56595.2,5974.877612
02-05-2021 16:00,56595.2,56968.56,56317.59,56836.4,5016.931961
02-05-2021 20:00,56836.39,57141.05,56212,56578.21,5293.149341
03-05-2021 00:00,56578.21,58289.99,56525,57925.8,9396.291029
03-05-2021 04:00,57925.79,58848,57696.7,58787.87,9346.972255
03-05-2021 08:00,58787.88,58981.44,58277.12,58657.63,9368.154323
03-05-2021 12:00,58657.64,58770,57260,57601.83,11235.73369
03-05-2021 16:00,57603.33,58170,57169,57564.87,8767.243395
03-05-2021 20:00,57564.86,57575.05,56435,57169.39,9535.536592
04-05-2021 00:00,57169.39,57200,54580,55452.17,16977.89823
04-05-2021 04:00,55452.16,56361.82,55122,55917.97,8518.871254
04-05-2021 08:00,55917.98,56637.89,55555,56143.42,10623.43391
04-05-2021 12:00,56143.43,56321.18,53526,53799.33,25558.30939
04-05-2021 16:00,53802.54,54745.81,53201.01,54541.13,15002.0973
04-05-2021 20:00,54539.73,54824,53046.69,53200.01,8644.015818
05-05-2021 00:00,53205.05,55415.83,52900,54795.19,13128.37787
05-05-2021 04:00,54798.87,55285.71,53922.84,54858.35,10080.01401
05-05-2021 08:00,54858.35,55809.24,54679.13,55108.95,9957.733141
05-05-2021 12:00,55108.95,57712.06,55032.65,57636.74,19336.62196
05-05-2021 16:00,57635.89,58069.82,57043,57136.04,14748.36755
05-05-2021 20:00,57136.04,57619.86,56576.04,57436.11,10012.80891
06-05-2021 00:00,57436.11,57570,56570.66,56797.09,9957.851377
06-05-2021 04:00,56797.09,57568.42,56331.66,56814.79,9411.582305
06-05-2021 08:00,56814.79,58360,56772.75,57988,12460.66657
06-05-2021 12:00,57988,58099,56763,57088.49,12092.1885
06-05-2021 16:00,57088.48,57475,55200,56128.42,17181.90826
06-05-2021 20:00,56128.42,56794.4,55674.13,56393.68,9077.47489
07-05-2021 00:00,56393.68,57122.17,55476.74,55705.67,13216.07946
07-05-2021 04:00,55705.67,56280.88,55241.63,55766.34,9694.867861
07-05-2021 08:00,55766.33,56784,55570.35,56464.74,10430.29368
07-05-2021 12:00,56464.74,57680,56228.24,57519.24,14789.91973
07-05-2021 16:00,57519.25,58650,57132.65,57584.01,15968.62803
07-05-2021 20:00,57584.01,58074.31,56749.75,57314.75,10442.95906
08-05-2021 00:00,57315.49,58400,56900,58099.98,9205.851909
08-05-2021 04:00,58099.86,58599.99,57500,58463.06,9129.56824
08-05-2021 08:00,58463.06,59379.26,58305,58556.09,13405.42535
08-05-2021 12:00,58556.09,59438.64,57472.95,57599.87,16338.47391
08-05-2021 16:00,57599.86,59300,57560.63,59030.56,13538.22211
08-05-2021 20:00,59030.56,59500,58466,58862.05,8092.364512
09-05-2021 00:00,58866.53,59300,58325.09,58632.78,11973.23696
09-05-2021 04:00,58635.72,58974.91,57575,57965.59,16054.30341
09-05-2021 08:00,57965.59,58400,57535.61,57907.49,9774.47663
09-05-2021 12:00,57907.49,58000,56235.66,57379.58,15021.1264
09-05-2021 16:00,57379.58,57883.11,57048.96,57266.97,8143.732782
09-05-2021 20:00,57266.97,58439.7,57179.18,58240.84,8839.243727
10-05-2021 00:00,58240.83,59444.9,58009.96,59356.76,10905.20852
10-05-2021 04:00,59356.77,59500,58355.79,58370.17,9885.999879
10-05-2021 08:00,58370.17,58593.79,57301.81,58070.63,12483.08318
10-05-2021 12:00,58070.63,58320,56700,58296.36,16492.412
10-05-2021 16:00,58296.35,58593.7,55516.85,55733.76,18984.7367
10-05-2021 20:00,55733.76,56269.89,53400,55816.14,20834.90898
11-05-2021 00:00,55816.14,56435.48,54370,55142.46,14287.87902
11-05-2021 04:00,55142.44,55846.9,54589,55740.09,9500.419613
11-05-2021 08:00,55737.89,56190,55125.71,55210.47,11000.3711
11-05-2021 12:00,55210.47,56176,54766.44,56052.82,13895.31509
11-05-2021 16:00,56052.83,56850,55750,56608.94,9622.533917
11-05-2021 20:00,56608.93,56862.43,56168.98,56670.02,6023.021818
12-05-2021 00:00,56670.02,57872.18,56555.12,57756.94,10732.22956
12-05-2021 04:00,57756.95,58000.01,56882,57101.07,9083.459784
12-05-2021 08:00,57101.08,57195.5,55950.45,56421.46,12121.89405
12-05-2021 12:00,56421.45,56900,55232.56,55479.13,16223.01585
12-05-2021 16:00,55479.13,55677.31,53500,54432.39,20363.45906
12-05-2021 20:00,54437,54751.92,48600,49631.32,31318.73153
13-05-2021 00:00,49537.15,50829.98,46000,50461.99,42786.02688
13-05-2021 04:00,50461.99,51367.19,50282,50879.72,16124.77399
13-05-2021 08:00,50879.73,50950,48457.12,49777.01,28154.67406
13-05-2021 12:00,49777.01,50884.34,49458.68,49627.64,17291.3571
13-05-2021 16:00,49627.63,50429.99,47000,48568.85,28937.1967
13-05-2021 20:00,48569.97,49879.77,48350,49670.97,14037.97338
14-05-2021 00:00,49671.92,50390.7,49021.01,49157.93,13663.10242
14-05-2021 04:00,49157.94,50286.26,48799.75,49987.2,14234.10973
14-05-2021 08:00,49987.19,50958.32,49880,50538.14,14914.49714
14-05-2021 12:00,50538.13,51483,50037,51211.98,13868.25326
14-05-2021 16:00,51211.98,51322.41,50083.8,50138.09,12471.01461
